,author_id,created_at,geo,id,text,withheld
75,1336349643890946049,2021-07-30 23:48:07+00:00,,1421256323128307713,"RT @SaudiNews50: التعليم للمعلمين والمعلمات:

أنتم قدوة للطلاب..بادروا في أخذ لقاح كورونا لتكون العودة للمدراس آمنة.",
76,2800477796,2021-07-30 23:47:43+00:00,,1421256221823311877,RT @MOE_JZN_06: مديرا مكتب #تعليم_وسط_جازان “بنين وبنات” يقفان على استعدادات مركز لقاح كورونا بابتدائية الشماخي لتحفيظ القرآن الكريم، ضمن م…,
77,1268180358253744128,2021-07-30 23:47:36+00:00,,1421256193952129028,"RT @A7o0o0ot: اهلا وسهلا بالجميع
 ((…رتويت ونشر لان بتكون هالتغريدة الاقوى على تويتر  ارجو احترام وقتي في البحث والكتابة ونشر فضلا وليس امر…",
78,2800477796,2021-07-30 23:47:36+00:00,,1421256193230712834,"RT @moe_gov_sa: #فيديو|
معلمونا ومعلماتنا قدوة لطلابهم وطالباتهم في الحصول على لقاح كورونا..
بادر بالتسجيل #لعودة_آمنة إلى مدارسنا. https:/…",
79,1238923900060401665,2021-07-30 23:47:36+00:00,,1421256193062866946,المملكة كانت سباقة ومن أوائل الدول التي قدمت لتونس مليون جرعة لقاح فيروس... https://t.co/tFLQ1R0MK4 via @YouTube,
80,1174387501047451648,2021-07-30 23:47:31+00:00,,1421256172477329410,"RT @SaudiNews50: التعليم للمعلمين والمعلمات:

أنتم قدوة للطلاب..بادروا في أخذ لقاح كورونا لتكون العودة للمدراس آمنة.",
81,156989525,2021-07-30 23:47:27+00:00,,1421256154705969157,"RT @3adeeemQ8: من الأحد إلى الخميس
يوجد تطعيم في م جابر الاحمد ج السرة

🛑 ابتداء من الساعة ٨ ص - بوابة ٥.
التطعيم مفتوح للعموم 
يعبي نموذج…",
82,1173833559595016192,2021-07-30 23:47:15+00:00,,1421256104445628417,"RT @moe_gov_sa: #فيديو|
معلمونا ومعلماتنا قدوة لطلابهم وطالباتهم في الحصول على لقاح كورونا..
بادر بالتسجيل #لعودة_آمنة إلى مدارسنا. https:/…",
83,506607283,2021-07-30 23:47:07+00:00,,1421256068483719176,"@SaudiNews50 لقاح = قدوه 
وش هالمنطق👎🏻
واضح التعليم في الحضيض⬇️",
84,4915930575,2021-07-30 23:46:55+00:00,,1421256019997507586,@MBS71586099 الله يشفيكم بالعافية وان شاء الله ان تمر علي بسلام دون لقاح,
85,1340770328163872770,2021-07-30 23:46:39+00:00,,1421255954956443653,"@gSpwmqQXRMyNdux هل اقدر اسافر اجيب العائله

مقيم محصن جرعتين في المملكه
وماالمطلوب غير فحص ال بي سي آر؟؟؟
علما ب انهم لم ياخذو اي لقاح",
86,1192887708097634305,2021-07-30 23:46:36+00:00,,1421255939890495490,"RT @nonksa8: @Zamaaniii @clf2019 @e_mohcom نختلف في التفكير لكن الود يبقى اولا 
ثانيا اعراض كوفيد الشديدة نسبتها متساويه قبل وبعد اللقاح  ي…",
87,1268180358253744128,2021-07-30 23:46:35+00:00,,1421255937600495618,"RT @salrashed: تريد تفرض ع الناس لقاحات، كن شجاعا، تحمل المسؤولية: ضع ضمانات وتعويضات عالية

تريد أن تشرط على الناس فحوصات تكفل وادفع تكلفت…",
88,911222630,2021-07-30 23:46:34+00:00,,1421255931841720326,RT @AL_Mimooni: تجربتي مع فايروس كورونا كوفيد-١٩ بعد اصابتي بالرغم اني مطعم لقاح فايزر في شهر مارس الماضي مع خالص الود والتقدير للاخوة والا…,
89,514275892,2021-07-30 23:46:29+00:00,,1421255911260127241,RT @sauditga: #الجمعية_السعودية_للارشاد_السياحي تهيب بمنتسبيها والمرشدين السياحيين والمرشدات السياحيات بالمملكة بضرورة استكمال جرعات لقاح ك…,
90,915994716537278470,2021-07-30 23:46:26+00:00,,1421255899310661638,"RT @SaudiNews50: التعليم للمعلمين والمعلمات:

أنتم قدوة للطلاب..بادروا في أخذ لقاح كورونا لتكون العودة للمدراس آمنة.",
91,1293034322191159296,2021-07-30 23:46:24+00:00,,1421255891417026561,RT @AbuAli19811981: @AhmadMullaTalal بعد لقاح بس لا يصير مثل هذا 👇👇👇 https://t.co/B6NN6aqMZo,
92,3313521181,2021-07-30 23:46:10+00:00,,1421255830859563008,@l7009o @SaudiNews50 يلا لقاح العافية ان شاء الله..اعطينا انطباعك عن اللقاح اذا اخدتيه😂😛,
93,1267922021045936131,2021-07-30 23:45:56+00:00,,1421255773305384967,RT @Wa5ZaT: استيقظت فجأة من النوم والحمدلله كان حلما، تطعيم التلاميذ تحت مسمى تطعيم شلل الأطفال وهو لقاح فايزر، فتفلت عن يساري ثلاثاً واستع…,
94,1254688542011293697,2021-07-30 23:45:56+00:00,,1421255770587504641,@3anaib تطمني مراح تصيرين زومبي والصيني اكثر لقاح أمن وفعاليته اقل من ٧٠ %,
95,1173833559595016192,2021-07-30 23:45:52+00:00,,1421255754846199812,"RT @moe_gov_sa: #فيديو |
الجميع شركاء في عودة حضورية آمنة لمقاعد الدراسة.
بادر واحجز موعدك الآن للحصول على لقاح كورونا، والأولوية لمنسوبي ا…",
96,1386304843887820800,2021-07-30 23:45:34+00:00,,1421255679159984131,"مراكز تطعيم يوم السبت لمن لديه نوع من الحساسية
#نبأ_الأردن https://t.co/mM9u3yae8U",
97,1914122496,2021-07-30 23:45:22+00:00,,1421255630816436225,"@7oor202 @EMAN1441E ماراح تعرف ولا راح تحصي والاارقام سواء مصاب او ملقح او لا اصابه ولا لقاح .. مافيه وقم يعتمد عليه

مثلا لو قالو عدد الملقحين : ٢ مليون

ماتقدر ان هالرقم ١٠٠٪ صحيح
حتي اختبار البي سي ار والاصابات فيها مافيها

بالاساس هالاختبار راح يتوقف بعد ٤ شهور تماما",
98,1173754247193780225,2021-07-30 23:45:10+00:00,,1421255581122367488,"RT @warblers_3: تخيل اتصرف بلايين على لقاحات فيروس كورونا وشركات الادويه ولسه الفيرس منتشر 😐

شوفتو النصب العالمي 😯😐",
99,594555828,2021-07-30 23:44:58+00:00,,1421255528534056965,"RT @moe_gov_sa: #فيديو|
معلمونا ومعلماتنا قدوة لطلابهم وطالباتهم في الحصول على لقاح كورونا..
بادر بالتسجيل #لعودة_آمنة إلى مدارسنا. https:/…",
100,72316508,2021-07-30 23:44:48+00:00,,1421255487803244545,"RT @3adeeemQ8: من الأحد إلى الخميس
يوجد تطعيم في م جابر الاحمد ج السرة

🛑 ابتداء من الساعة ٨ ص - بوابة ٥.
التطعيم مفتوح للعموم 
يعبي نموذج…",
101,1340770328163872770,2021-07-30 23:44:48+00:00,,1421255485328658436,"@maktbsafareat السلام عليكم ي صلاح

الحين انا مقيم محصن جرعتين عندي زياره عائليه

زوجه غير محصنه(لقاح كورونا)

هل استطيع اروح لهم
واجيبهم معي
يعني هل مطلوب شي ثاني غير فحص ال
Pcr",
102,1388343435141255177,2021-07-30 23:44:46+00:00,,1421255479628599298,@12345shooso @Mzez171 @News_Ejazah كيف تقولين لمراهق اهلك مستغنين عنك؟ والموت ياختي اذا بيجي مو عارف اخذتي لقاح او لا ، وحيدتك ولا عندك درزن 🙂 له اسبابه اللي مسببها ربي بطلي اوفره 🤢,
103,1907515002,2021-07-30 23:44:34+00:00,,1421255430513254408,"RT @MOE_RJA: #فيديو ||

زيارة مدير التعليم لمركز اللقاحات بـ #رجال_ألمع، شاكرًا للطلاب والطالبات وأسرهم على المبادرة في الحصول على لقاح كور…",
